time,v_alt_pb,Vc_dt_pb,v_alt_ph,Vr_dt,current_low_pass_capacitor_voltage, current_high_pass_capacitor_voltage, discharge_low_pass, discharge_high_pass
0.256000;-1.023715;-1.711642;-1.023715;1.000445;1.999453;2.000000;0.000547;0.000000
0.257000;-0.482393;-1.673024;-0.482393;1.008970;1.999470;2.000000;0.000530;0.000000
0.258000;-0.117751;-1.624164;-0.117751;0.898926;1.999486;2.000000;0.000514;0.000000
0.259000;0.027724;-1.572268;0.027724;0.683482;1.999503;2.000000;0.000497;0.000000
0.260000;-0.062461;-1.524836;-0.062461;0.388268;1.999518;2.000000;0.000482;0.000000
0.261000;-0.376852;-1.488771;-0.376852;0.048347;1.999533;2.000000;0.000467;0.000000
0.262000;-0.877400;-1.469565;-0.877400;-0.295932;1.999548;2.000000;0.000452;0.000000
0.263000;-1.503967;-1.470645;-1.503967;-0.603706;1.999562;2.000000;0.000438;0.000000
0.264000;-2.181430;-1.492975;-2.181430;-0.838429;1.999576;2.000000;0.000424;0.000000
0.265000;-2.828568;-1.534934;-2.828568;-0.972192;1.999589;2.000000;0.000411;0.000000
0.266000;-3.367666;-1.592511;-3.367666;-0.989026;1.999602;2.000000;0.000398;0.000000
0.267000;-3.733702;-1.659779;-3.733702;-0.886785;1.999615;2.000000;0.000385;0.000000
0.268000;-3.882035;-1.729593;-3.882035;-0.677407;1.999627;2.000000;0.000373;0.000000
0.269000;-3.793687;-1.794438;-3.793687;-0.385495;1.999639;2.000000;0.000361;0.000000
0.270000;-3.477587;-1.847316;-3.477587;-0.045414;1.999650;2.000000;0.000350;0.000000
0.271000;-2.969512;-1.882571;-2.969512;0.302777;1.999661;2.000000;0.000339;0.000000
0.272000;-2.327862;-1.896560;-2.327862;0.618056;1.999672;2.000000;0.000328;0.000000
0.273000;-1.626752;-1.888084;-1.626752;0.863295;1.999682;2.000000;0.000318;0.000000
0.274000;-0.947252;-1.858527;-0.947252;1.009644;1.999692;2.000000;0.000308;0.000000
0.275000;-0.367799;-1.811694;-0.367799;1.039944;1.999702;2.000000;0.000298;0.000000
0.276000;0.045072;-1.753362;0.045072;0.950758;1.999711;2.000000;0.000289;0.000000
